measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Zimbabwe,Both,All Ages,Chronic respiratory diseases,Rate,1991,4701.46857643,5143.0472573199995,4308.83376545
Prevalence,Iran,Both,All Ages,Chronic respiratory diseases,Number,1991,3129126.73061,3506275.23236,2775792.62707
Prevalence,Iran,Both,All Ages,Chronic respiratory diseases,Percent,1991,0.0555673149702,0.0626005565713,0.0492093911123
Prevalence,Iran,Both,All Ages,Chronic respiratory diseases,Rate,1991,5281.4986331,5918.06898257,4685.1234314700005
Prevalence,Congo,Both,All Ages,Cardiovascular diseases,Number,1990,77889.4717787,80821.993701,74961.1973812
Prevalence,Congo,Both,All Ages,Cardiovascular diseases,Percent,1990,0.0324829300564,0.0337103287152,0.0312327478231
Prevalence,Congo,Both,All Ages,Cardiovascular diseases,Rate,1990,3206.71154518,3327.44354772,3086.1544133400002
Prevalence,Finland,Both,All Ages,Cardiovascular diseases,Number,1990,501519.068625,526484.296051,478266.420291
Prevalence,Finland,Both,All Ages,Cardiovascular diseases,Percent,1990,0.106448213024,0.111702826082,0.101335496942
Prevalence,Finland,Both,All Ages,Cardiovascular diseases,Rate,1990,10026.7743219,10525.899314299999,9561.88859408
Prevalence,Congo,Both,All Ages,Chronic respiratory diseases,Number,1990,191705.581329,216194.63944,168205.904063
Prevalence,Congo,Both,All Ages,Chronic respiratory diseases,Percent,1990,0.0799477212904,0.0899937666829,0.0702871339019
Prevalence,Congo,Both,All Ages,Chronic respiratory diseases,Rate,1990,7892.52368627,8900.738834990001,6925.0413721800005
Prevalence,Bermuda,Both,All Ages,Cardiovascular diseases,Number,1990,4133.72306063,4348.96858098,3924.03163675
Prevalence,Bermuda,Both,All Ages,Cardiovascular diseases,Percent,1990,0.0727080538814,0.0764400039052,0.0689915483758
Prevalence,Bermuda,Both,All Ages,Cardiovascular diseases,Rate,1990,6971.79714067,7334.82293638,6618.13869573
Prevalence,Tajikistan,Both,All Ages,Cardiovascular diseases,Number,1992,191995.097817,198299.296784,185568.950542
Prevalence,Tajikistan,Both,All Ages,Cardiovascular diseases,Percent,1992,0.0355479563475,0.0367327958746,0.03436145133
Prevalence,Tajikistan,Both,All Ages,Cardiovascular diseases,Rate,1992,3425.87343888,3538.3627057400004,3311.20818173
Prevalence,Ethiopia,Both,All Ages,Chronic respiratory diseases,Number,1991,2472610.0435,2795901.46392,2178079.66206
Prevalence,Ethiopia,Both,All Ages,Chronic respiratory diseases,Percent,1991,0.0462345528434,0.0522755016568,0.040722909023
Prevalence,Ethiopia,Both,All Ages,Chronic respiratory diseases,Rate,1991,4609.38839438,5212.06155961,4060.3309619
Prevalence,Denmark,Both,All Ages,Chronic respiratory diseases,Number,1990,607752.667029,649116.551884,568158.429931
Prevalence,Denmark,Both,All Ages,Chronic respiratory diseases,Percent,1990,0.12445498896,0.13298687794,0.116463116971
Prevalence,Denmark,Both,All Ages,Chronic respiratory diseases,Rate,1990,11825.9450614,12630.82352,11055.501264
Prevalence,Denmark,Both,All Ages,Cardiovascular diseases,Number,1990,597343.886596,628287.106456,568271.81476
Prevalence,Denmark,Both,All Ages,Cardiovascular diseases,Percent,1990,0.122323923778,0.128642765202,0.116416355371
Prevalence,Denmark,Both,All Ages,Cardiovascular diseases,Rate,1990,11623.4059822,12225.514106,11057.7075608
Prevalence,Palestine,Both,All Ages,Chronic respiratory diseases,Number,1992,129495.374027,147034.383619,113669.676608
Prevalence,Palestine,Both,All Ages,Chronic respiratory diseases,Percent,1992,0.0617978217507,0.0701682395609,0.0542114679243
Prevalence,Palestine,Both,All Ages,Chronic respiratory diseases,Rate,1992,5862.63167864,6656.6735818199995,5146.15639354
Prevalence,Ecuador,Both,All Ages,Chronic respiratory diseases,Number,1991,821678.211062,953570.811426,709942.154785
Prevalence,Ecuador,Both,All Ages,Chronic respiratory diseases,Percent,1991,0.0829956626727,0.0962311438882,0.0717382696552
Prevalence,Ecuador,Both,All Ages,Chronic respiratory diseases,Rate,1991,8019.53855988,9306.80379358,6929.00019611
Prevalence,Tajikistan,Both,All Ages,Chronic respiratory diseases,Number,1992,340004.57788,371530.768873,311211.352232
Prevalence,Tajikistan,Both,All Ages,Chronic respiratory diseases,Percent,1992,0.062951659972,0.0688381791305,0.0576064368243
Prevalence,Tajikistan,Both,All Ages,Chronic respiratory diseases,Rate,1992,6066.88746588,6629.42651808,5553.11420767
Prevalence,Senegal,Both,All Ages,Chronic respiratory diseases,Number,1991,402746.647133,449282.753636,360547.141716
Prevalence,Senegal,Both,All Ages,Chronic respiratory diseases,Percent,1991,0.0520056956806,0.0580046878523,0.0465552485138
Prevalence,Senegal,Both,All Ages,Chronic respiratory diseases,Rate,1991,5137.691339739999,5731.335391330001,4599.3677185100005
Prevalence,Marshall Islands,Both,All Ages,Cardiovascular diseases,Number,1990,1474.51543059,1534.31149267,1416.5309595
Prevalence,Marshall Islands,Both,All Ages,Cardiovascular diseases,Percent,1990,0.0330526485186,0.0343916434832,0.0317501687095
Prevalence,Marshall Islands,Both,All Ages,Cardiovascular diseases,Rate,1990,3221.5386857500002,3352.1818267099998,3094.85353012
Prevalence,Luxembourg,Both,All Ages,Chronic respiratory diseases,Number,1991,51757.7403905,55670.0676994,47932.3089913
Prevalence,Luxembourg,Both,All Ages,Chronic respiratory diseases,Percent,1991,0.139730492369,0.150113444385,0.12937233046
Prevalence,Luxembourg,Both,All Ages,Chronic respiratory diseases,Rate,1991,13247.4067473,14248.7679119,12268.286612900001
Prevalence,South Korea,Both,All Ages,Cardiovascular diseases,Number,1991,1952181.82375,2064820.53973,1853092.69093
Prevalence,South Korea,Both,All Ages,Cardiovascular diseases,Percent,1991,0.0462068862499,0.0488338947569,0.0438316866354
Prevalence,South Korea,Both,All Ages,Cardiovascular diseases,Rate,1991,4375.47824299,4627.938462149999,4153.38707324
Prevalence,Kiribati,Both,All Ages,Chronic respiratory diseases,Number,1990,8286.38821159,9164.46796975,7468.39155269
Prevalence,Kiribati,Both,All Ages,Chronic respiratory diseases,Percent,1990,0.112858596101,0.124722643984,0.101845790005
Prevalence,Kiribati,Both,All Ages,Chronic respiratory diseases,Rate,1990,11107.7269904,12284.774213,10011.2198833
Prevalence,Belgium,Both,All Ages,Cardiovascular diseases,Number,1992,1128596.15604,1192059.50757,1065886.43529
Prevalence,Belgium,Both,All Ages,Cardiovascular diseases,Percent,1992,0.120151155725,0.126959468297,0.113398848072
Prevalence,Belgium,Both,All Ages,Cardiovascular diseases,Rate,1992,11249.1517217,11881.715341899999,10624.099829300001
Prevalence,Switzerland,Both,All Ages,Chronic respiratory diseases,Number,1992,789819.059584,844234.712075,735153.582491
Prevalence,Switzerland,Both,All Ages,Chronic respiratory diseases,Percent,1992,0.117850017218,0.125882194817,0.109734538346
Prevalence,Switzerland,Both,All Ages,Chronic respiratory diseases,Rate,1992,11161.102285500001,11930.061525000001,10388.6127211
Prevalence,Belgium,Both,All Ages,Chronic respiratory diseases,Number,1992,1084577.79882,1156963.08999,1018412.59009
Prevalence,Belgium,Both,All Ages,Chronic respiratory diseases,Percent,1992,0.11546438168,0.123118410854,0.108419586843
Prevalence,Belgium,Both,All Ages,Chronic respiratory diseases,Rate,1992,10810.4038346,11531.8958566,10150.9097651
Prevalence,Poland,Both,All Ages,Cardiovascular diseases,Number,1991,3500688.59444,3646273.71529,3350428.90108
Prevalence,Poland,Both,All Ages,Cardiovascular diseases,Percent,1991,0.0931876280257,0.0971577967792,0.0892053803077
Prevalence,Poland,Both,All Ages,Cardiovascular diseases,Rate,1991,8944.84177206,9316.835977,8560.903256669999
Prevalence,Finland,Both,All Ages,Chronic respiratory diseases,Number,1990,483817.419003,523061.364985,449695.206357
Prevalence,Finland,Both,All Ages,Chronic respiratory diseases,Percent,1990,0.102690783383,0.110985474664,0.0954716252831
Prevalence,Finland,Both,All Ages,Chronic respiratory diseases,Rate,1990,9672.86864413,10457.4653115,8990.66980671
Prevalence,Afghanistan,Both,All Ages,Chronic respiratory diseases,Number,1991,973009.014715,1068749.14516,889442.714663
Prevalence,Afghanistan,Both,All Ages,Chronic respiratory diseases,Percent,1991,0.0947284147643,0.104183821645,0.0866706945077
Prevalence,Afghanistan,Both,All Ages,Chronic respiratory diseases,Rate,1991,9359.88211891,10280.8564588,8556.01421453
Prevalence,China,Both,All Ages,Cardiovascular diseases,Number,1990,48537923.4414,50347233.469,46760869.1027
Prevalence,China,Both,All Ages,Cardiovascular diseases,Percent,1990,0.0421880226946,0.043811154364,0.0406134958707
Prevalence,China,Both,All Ages,Cardiovascular diseases,Rate,1990,4055.03269661,4206.18896371,3906.57118576
Prevalence,Seychelles,Both,All Ages,Cardiovascular diseases,Number,1992,4025.45328104,4192.96527265,3861.64029415
Prevalence,Seychelles,Both,All Ages,Cardiovascular diseases,Percent,1992,0.0561885414961,0.0585889616871,0.0538905879286
Prevalence,Seychelles,Both,All Ages,Cardiovascular diseases,Rate,1992,5397.42991044,5622.03423963,5177.78530063
Prevalence,Singapore,Both,All Ages,Chronic respiratory diseases,Number,1991,207140.379327,224528.279292,191599.160512
Prevalence,Singapore,Both,All Ages,Chronic respiratory diseases,Percent,1991,0.068192530049,0.0738721143023,0.0631335762109
Prevalence,Singapore,Both,All Ages,Chronic respiratory diseases,Rate,1991,6336.631245269999,6868.544484829999,5861.20982792
Prevalence,Uganda,Both,All Ages,Chronic respiratory diseases,Number,1990,1021043.56664,1169542.8012,887473.467579
Prevalence,Uganda,Both,All Ages,Chronic respiratory diseases,Percent,1990,0.0594620512559,0.0681079831496,0.0516310151711
Prevalence,Uganda,Both,All Ages,Chronic respiratory diseases,Rate,1990,5885.2901534600005,6741.239019389999,5115.3927519300005
Prevalence,Luxembourg,Both,All Ages,Cardiovascular diseases,Number,1991,49031.3836672,51945.0260008,46261.4170861
Prevalence,Luxembourg,Both,All Ages,Cardiovascular diseases,Percent,1991,0.132371341167,0.14022394978,0.124791057194
Prevalence,Luxembourg,Both,All Ages,Cardiovascular diseases,Rate,1991,12549.5950543,13295.342546700002,11840.621407
Prevalence,Marshall Islands,Both,All Ages,Chronic respiratory diseases,Number,1990,3965.04608192,4478.1679706,3504.81303339
Prevalence,Marshall Islands,Both,All Ages,Chronic respiratory diseases,Percent,1990,0.0888786371957,0.100363609867,0.0784498840121
Prevalence,Marshall Islands,Both,All Ages,Chronic respiratory diseases,Rate,1990,8662.87939663,9783.9541447,7657.35680967
Prevalence,Lithuania,Both,All Ages,Cardiovascular diseases,Number,1990,312121.345112,324426.677347,300224.734233
Prevalence,Lithuania,Both,All Ages,Cardiovascular diseases,Percent,1990,0.0870999900317,0.0905002892613,0.083619324159
Prevalence,Lithuania,Both,All Ages,Cardiovascular diseases,Rate,1990,8317.55862856,8645.4769972,8000.532061729999
Prevalence,Lithuania,Both,All Ages,Chronic respiratory diseases,Number,1990,299479.154601,321881.204142,279287.635832
Prevalence,Lithuania,Both,All Ages,Chronic respiratory diseases,Percent,1990,0.0835717563186,0.0898749854354,0.0778545091121
Prevalence,Lithuania,Both,All Ages,Chronic respiratory diseases,Rate,1990,7980.66349973,8577.64401188,7442.59026701
Prevalence,Latvia,Both,All Ages,Cardiovascular diseases,Number,1992,237498.262689,246068.935347,229507.619096
Prevalence,Latvia,Both,All Ages,Cardiovascular diseases,Percent,1992,0.0922939128564,0.0957405686438,0.0890335835245
Prevalence,Latvia,Both,All Ages,Cardiovascular diseases,Rate,1992,8805.29427013,9123.05362547,8509.03960516
Prevalence,Antigua and Barbuda,Both,All Ages,Chronic respiratory diseases,Number,1991,4761.13753284,5356.47703691,4192.65880787
Prevalence,Antigua and Barbuda,Both,All Ages,Chronic respiratory diseases,Percent,1991,0.0809416916439,0.0909828093773,0.0713525220137
Prevalence,Antigua and Barbuda,Both,All Ages,Chronic respiratory diseases,Rate,1991,7813.201390429999,8790.17536123,6880.30694374
Prevalence,Switzerland,Both,All Ages,Cardiovascular diseases,Number,1992,655066.247206,687999.709429,623669.330198
Prevalence,Switzerland,Both,All Ages,Cardiovascular diseases,Percent,1992,0.0977441652755,0.102560604695,0.0929806614253
Prevalence,Switzerland,Both,All Ages,Cardiovascular diseases,Rate,1992,9256.88143397,9722.27124196,8813.204875489999
Prevalence,Saudi Arabia,Both,All Ages,Cardiovascular diseases,Number,1990,486668.153804,513303.143751,460015.101229
Prevalence,Saudi Arabia,Both,All Ages,Cardiovascular diseases,Percent,1990,0.0307817309521,0.0324502407396,0.0291048596734
Prevalence,Saudi Arabia,Both,All Ages,Cardiovascular diseases,Rate,1990,2969.84890025,3132.38654522,2807.2010296999997
Prevalence,The Bahamas,Both,All Ages,Cardiovascular diseases,Number,1991,11537.1318246,11974.081261,11117.164024
Prevalence,The Bahamas,Both,All Ages,Cardiovascular diseases,Percent,1991,0.0463140375054,0.0480736039163,0.044525517453
Prevalence,The Bahamas,Both,All Ages,Cardiovascular diseases,Rate,1991,4397.07536445,4563.60718807,4237.015646129999
Prevalence,The Bahamas,Both,All Ages,Chronic respiratory diseases,Number,1991,22369.5136314,25214.9845928,19834.7144874
Prevalence,The Bahamas,Both,All Ages,Chronic respiratory diseases,Percent,1991,0.0897958772199,0.101314771285,0.0796715239685
Prevalence,The Bahamas,Both,All Ages,Chronic respiratory diseases,Rate,1991,8525.5537337,9610.03040039,7559.481486319999
Prevalence,Chile,Both,All Ages,Cardiovascular diseases,Number,1990,585369.692552,616729.685418,555221.988295
Prevalence,Chile,Both,All Ages,Cardiovascular diseases,Percent,1990,0.0473146139161,0.0498957481573,0.0447789460136
Prevalence,Chile,Both,All Ages,Cardiovascular diseases,Rate,1990,4407.14786119,4643.2518605000005,4180.17097457
Prevalence,Bangladesh,Both,All Ages,Chronic respiratory diseases,Number,1991,4406982.39328,4733727.62297,4103893.40993
Prevalence,Bangladesh,Both,All Ages,Chronic respiratory diseases,Percent,1991,0.0400749732363,0.0430939978088,0.037365543718
Prevalence,Bangladesh,Both,All Ages,Chronic respiratory diseases,Rate,1991,3954.15386438,4247.32519963,3682.20803664
Prevalence,Malaysia,Both,All Ages,Cardiovascular diseases,Number,1991,825075.838896,863031.605013,786706.108867
Prevalence,Malaysia,Both,All Ages,Cardiovascular diseases,Percent,1991,0.0470131348947,0.0492017230093,0.0447681849631
Prevalence,Malaysia,Both,All Ages,Cardiovascular diseases,Rate,1991,4538.71388056,4747.50724767,4327.64331218
Prevalence,Malaysia,Both,All Ages,Chronic respiratory diseases,Number,1991,925563.304557,1032909.72406,806856.875655
Prevalence,Malaysia,Both,All Ages,Chronic respiratory diseases,Percent,1991,0.0527380934386,0.059022695097,0.0459386268647
Prevalence,Malaysia,Both,All Ages,Chronic respiratory diseases,Rate,1991,5091.49198133,5682.00095186,4438.4919888800005
Prevalence,Iran,Both,All Ages,Cardiovascular diseases,Number,1991,2139899.21993,2239810.07183,2041087.25796
Prevalence,Iran,Both,All Ages,Cardiovascular diseases,Percent,1991,0.038001050893,0.0397893611684,0.0363056543809
Prevalence,Iran,Both,All Ages,Cardiovascular diseases,Rate,1991,3611.83032137,3780.46491919,3445.05048566
Prevalence,Kenya,Both,All Ages,Chronic respiratory diseases,Number,1991,1084333.65168,1231555.39329,948586.64482
Prevalence,Kenya,Both,All Ages,Chronic respiratory diseases,Percent,1991,0.0465585450388,0.0528682755971,0.0407622074184
Prevalence,Kenya,Both,All Ages,Chronic respiratory diseases,Rate,1991,4533.59913641,5149.13325694,3966.04088337
Prevalence,Guyana,Both,All Ages,Cardiovascular diseases,Number,1992,31405.3023264,32477.8671266,30301.2497317
Prevalence,Guyana,Both,All Ages,Cardiovascular diseases,Percent,1992,0.0415362588107,0.0429561478596,0.0400427890843
Prevalence,Guyana,Both,All Ages,Cardiovascular diseases,Rate,1992,4037.31254081,4175.1962419,3895.3809223900003
Prevalence,North Korea,Both,All Ages,Cardiovascular diseases,Number,1990,991330.917284,1033566.95899,951547.777439
Prevalence,North Korea,Both,All Ages,Cardiovascular diseases,Percent,1990,0.0507122896156,0.052935294582,0.0486766864297
Prevalence,North Korea,Both,All Ages,Cardiovascular diseases,Rate,1990,4884.332820449999,5092.43173184,4688.31946884
Prevalence,North Korea,Both,All Ages,Chronic respiratory diseases,Number,1990,1937264.87338,2105584.47602,1791939.29229
Prevalence,North Korea,Both,All Ages,Chronic respiratory diseases,Percent,1990,0.0991013476688,0.107769889665,0.0916206683622
Prevalence,North Korea,Both,All Ages,Chronic respiratory diseases,Rate,1990,9544.99273449,10374.3111237,8828.96694231
Prevalence,Chile,Both,All Ages,Chronic respiratory diseases,Number,1990,771815.016233,844441.589737,715250.219364
Prevalence,Chile,Both,All Ages,Chronic respiratory diseases,Percent,1990,0.0623840190353,0.0681242686159,0.0577466450943
Prevalence,Chile,Both,All Ages,Chronic respiratory diseases,Rate,1990,5810.86267585,6357.655672070001,5384.99603685
Prevalence,Jamaica,Both,All Ages,Cardiovascular diseases,Number,1990,119641.271605,124198.827838,115103.660079
Prevalence,Jamaica,Both,All Ages,Cardiovascular diseases,Percent,1990,0.0524194810615,0.0544252746415,0.0503292061895
Prevalence,Jamaica,Both,All Ages,Cardiovascular diseases,Rate,1990,5042.46122975,5234.54628788,4851.21677133
Prevalence,American Samoa,Both,All Ages,Chronic respiratory diseases,Number,1992,5317.38779404,5967.2656133,4711.24671248
Prevalence,American Samoa,Both,All Ages,Chronic respiratory diseases,Percent,1992,0.107778784896,0.120893397346,0.0955626860361
Prevalence,American Samoa,Both,All Ages,Chronic respiratory diseases,Rate,1992,10281.9305073,11538.5623037,9109.8699543
Prevalence,Angola,Both,All Ages,Cardiovascular diseases,Number,1992,301002.737857,312571.561719,289592.693734
Prevalence,Angola,Both,All Ages,Cardiovascular diseases,Percent,1992,0.0275947435832,0.0286498597932,0.0265512466913
